Year,Month,Day,Hour,Device_ID,Module_Key,OAT
2017,January,20,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.17
2017,January,20,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.01
2017,January,20,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.16
2017,January,20,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.21
2017,January,20,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.36
2017,January,20,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.82
2017,January,20,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.22
2017,January,20,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.18
2017,January,20,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.19
2017,January,20,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.91
2017,January,20,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.64
2017,January,20,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.93
2017,January,20,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.09
2017,January,20,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.82
2017,January,20,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.34
2017,January,20,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.85
2017,January,20,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.69
2017,January,20,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.5
2017,January,21,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.33
2017,January,21,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.09
2017,January,21,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.31
2017,January,21,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.19
2017,January,21,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.53
2017,January,21,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.33
2017,January,21,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.12
2017,January,21,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.98
2017,January,21,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.85
2017,January,21,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.75
2017,January,21,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.88
2017,January,21,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.19
2017,January,21,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.48
2017,January,21,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.12
2017,January,21,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.8
2017,January,21,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.17
2017,January,21,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.37
2017,January,21,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.2
2017,January,21,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.87
2017,January,21,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.88
2017,January,21,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.07
2017,January,21,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.01
2017,January,21,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.07
2017,January,21,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.1
2017,January,22,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.16
2017,January,22,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.27
2017,January,22,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.93
2017,January,22,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.74
2017,January,22,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.37
2017,January,22,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.75
2017,January,22,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.62
2017,January,22,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.41
2017,January,22,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.39
2017,January,22,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.56
2017,January,22,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.93
2017,January,22,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.37
2017,January,22,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.91
2017,January,22,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.36
2017,January,22,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.57
2017,January,22,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.69
2017,January,22,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.64
2017,January,22,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.38
2017,January,22,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.01
2017,January,22,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.57
2017,January,22,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.35
2017,January,22,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.36
2017,January,22,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.34
2017,January,22,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.46
2017,January,23,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.43
2017,January,23,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.29
2017,January,23,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.93
2017,January,23,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.45
2017,January,23,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.37
2017,January,23,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.26
2017,January,23,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.21
2017,January,23,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.1
2017,January,23,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.1
2017,January,23,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.92
2017,January,23,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.33
2017,January,23,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.77
2017,January,23,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.45
2017,January,23,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.47
2017,January,23,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.65
2017,January,23,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.94
2017,January,23,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.27
2017,January,23,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.62
2017,January,23,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.68
2017,January,23,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.58
2017,January,23,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.43
2017,January,23,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.74
2017,January,23,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.49
2017,January,23,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.11
2017,January,24,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.9
2017,January,24,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.85
2017,January,24,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.54
2017,January,24,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.57
2017,January,24,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.79
2017,January,24,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.83
2017,January,24,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.1
2017,January,24,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.28
2017,January,24,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.73
2017,January,24,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.34
2017,January,24,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.66
2017,January,24,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.12
2017,January,24,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.79
2017,January,24,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.38
2017,January,24,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.4
2017,January,24,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.47
2017,January,24,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.33
2017,January,24,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.41
2017,January,24,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.66
2017,January,24,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.9
2017,January,24,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.61
2017,January,24,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.51
2017,January,24,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.3
2017,January,24,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.08
2017,January,25,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.97
2017,January,25,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.8
2017,January,25,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.72
2017,January,25,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.61
2017,January,25,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.49
2017,January,25,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.37
2017,January,25,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.14
2017,January,25,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.81
2017,January,25,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.57
2017,January,25,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.5
2017,January,25,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.81
2017,January,25,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.29
2017,January,25,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.05
2017,January,25,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.41
2017,January,25,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.71
2017,January,25,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.1
2017,January,25,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.75
2017,January,25,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.25
2017,January,25,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.71
2017,January,25,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.32
2017,January,25,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.92
2017,January,25,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.59
2017,January,25,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.18
2017,January,25,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.02
2017,January,26,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.46
2017,January,26,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.02
2017,January,26,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.92
2017,January,26,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.76
2017,January,26,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.16
2017,January,26,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.85
2017,January,26,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.27
2017,January,26,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.71
2017,January,26,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.38
2017,January,26,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.95
2017,January,26,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.99
2017,January,26,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.41
2017,January,26,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.56
2017,January,26,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.95
2017,January,26,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.67
2017,January,26,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.41
2017,January,26,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.63
2017,January,26,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.31
2017,January,26,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.77
2017,January,26,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.11
2017,January,26,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.75
2017,January,26,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.5
2017,January,26,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.54
2017,January,26,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.64
2017,January,27,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.21
2017,January,27,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.27
2017,January,27,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.78
2017,January,27,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.2
2017,January,27,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.31
2017,January,27,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.76
2017,January,27,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.78
2017,January,27,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.94
2017,January,27,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.17
2017,January,27,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,0.91
2017,January,27,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.51
2017,January,27,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.17
2017,January,27,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,1.97
2017,January,27,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.53
2017,January,27,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.27
2017,January,27,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.78
2017,January,27,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.52
2017,January,27,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.5
2017,January,27,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.76
2017,January,27,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.98
2017,January,27,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.87
2017,January,27,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.88
2017,January,27,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.95
2017,January,27,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.11
2017,January,28,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.97
2017,January,28,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.92
2017,January,28,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.18
2017,January,28,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.25
2017,January,28,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.23
2017,January,28,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.45
2017,January,28,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.84
2017,January,28,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.43
2017,January,28,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.89
2017,January,28,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.01
2017,January,28,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.66
2017,January,28,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.46
2017,January,28,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.92
2017,January,28,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.1
2017,January,28,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.84
2017,January,28,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.79
2017,January,28,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.49
2017,January,28,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.8
2017,January,28,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.86
2017,January,28,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.61
2017,January,28,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.37
2017,January,28,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.23
2017,January,28,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.03
2017,January,28,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.9
2017,January,29,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.71
2017,January,29,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,2.72
2017,January,29,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.07
2017,January,29,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.21
2017,January,29,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3
2017,January,29,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.23
2017,January,29,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.27
2017,January,29,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.39
2017,January,29,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.42
2017,January,29,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.37
2017,January,29,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.62
2017,January,29,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.09
2017,January,29,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.45
2017,January,29,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.04
2017,January,29,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.27
2017,January,29,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.12
2017,January,29,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.14
2017,January,29,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.11
2017,January,29,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.05
2017,January,29,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.93
2017,January,29,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.02
2017,January,29,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.16
2017,January,29,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.08
2017,January,29,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.89
2017,January,30,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.77
2017,January,30,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.54
2017,January,30,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.22
2017,January,30,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.82
2017,January,30,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.67
2017,January,30,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.46
2017,January,30,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.29
2017,January,30,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.4
2017,January,30,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.91
2017,January,30,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.58
2017,January,30,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.1
2017,January,30,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.67
2017,January,30,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.37
2017,January,30,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.86
2017,January,30,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.57
2017,January,30,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.47
2017,January,30,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.37
2017,January,30,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.18
2017,January,30,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.12
2017,January,30,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.78
2017,January,30,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.66
2017,January,30,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.47
2017,January,30,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.7
2017,January,30,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.97
2017,February,1,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.05
2017,February,1,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.96
2017,February,1,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.77
2017,February,1,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.72
2017,February,1,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.67
2017,February,1,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.61
2017,February,1,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.62
2017,February,1,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.73
2017,February,1,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.66
2017,February,1,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.75
2017,February,1,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.1
2017,February,1,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.5
2017,February,1,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.76
2017,February,1,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.73
2017,February,1,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.69
2017,February,1,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.59
2017,February,1,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.54
2017,February,1,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.27
2017,February,1,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.13
2017,February,1,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.16
2017,February,1,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.99
2017,February,1,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.64
2017,February,1,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.23
2017,February,1,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.14
2017,February,2,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.66
2017,February,2,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.56
2017,February,2,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.72
