,timestamp,id,metadata_id,consumption,meter_reading
67100,2017-02-06 10:30:00,8,102,46,5586641
67126,2017-02-06 12:30:00,12,102,46,5586814
67151,2017-02-06 14:30:00,16,102,48,5587001
67175,2017-02-06 16:30:00,20,102,51,5587192
67198,2017-02-06 15:30:00,18,102,48,5587096
67222,2017-02-06 17:30:00,22,102,49,5587292
67243,2017-02-06 19:30:00,26,102,36,5587469
67261,2017-02-06 21:30:00,30,102,29,5587597
67280,2017-02-06 23:30:00,34,102,19,5587702
67299,2017-02-07 01:30:00,38,102,14,5587767
67318,2017-02-07 03:30:00,42,102,13,5587825
67337,2017-02-07 05:30:00,46,102,15,5587880
67359,2017-02-06 19:00:00,25,102,39,5587430
67377,2017-02-06 21:00:00,29,102,29,5587568
67396,2017-02-06 23:00:00,33,102,21,5587681
67415,2017-02-07 01:00:00,37,102,14,5587753
67434,2017-02-07 03:00:00,41,102,15,5587810
67453,2017-02-07 05:00:00,45,102,13,5587867
67472,2017-02-07 07:00:00,49,102,24,5587930
67491,2017-02-07 09:00:00,53,102,30,5588024
67513,2017-02-07 07:30:00,50,102,22,5587954
67532,2017-02-07 09:30:00,54,102,37,5588054
67552,2017-02-07 11:30:00,58,102,45,5588224
67572,2017-02-07 13:30:00,62,102,50,5588406
67592,2017-02-07 15:30:00,66,102,47,5588597
67612,2017-02-07 17:30:00,70,102,47,5588787
67632,2017-02-07 19:30:00,74,102,39,5588967
67652,2017-02-07 21:30:00,78,102,28,5589100
67672,2017-02-07 23:30:00,82,102,17,5589195
67692,2017-02-08 01:30:00,86,102,17,5589262
67712,2017-02-08 03:30:00,90,102,16,5589323
67731,2017-02-08 05:30:00,94,102,16,5589383
67749,2017-02-08 07:30:00,2,102,25,5589461
67767,2017-02-08 09:30:00,6,102,40,5589579
67785,2017-02-08 11:30:00,10,102,46,5589757
67804,2017-02-08 13:30:00,14,102,51,5589947
67840,2017-02-06 20:00:00,27,102,32,5587505
67858,2017-02-06 22:00:00,31,102,29,5587626
67877,2017-02-07 00:00:00,35,102,17,5587721
67896,2017-02-07 02:00:00,39,102,15,5587781
67915,2017-02-07 04:00:00,43,102,14,5587838
67934,2017-02-07 06:00:00,47,102,15,5587895
67953,2017-02-07 08:00:00,51,102,23,5587976
67972,2017-02-07 10:00:00,55,102,41,5588091
67981,2017-02-08 15:30:00,18,102,47,5590142
68001,2017-02-08 17:30:00,22,102,47,5590329
68022,2017-02-08 19:30:00,26,102,34,5590497
68046,2017-02-08 21:30:00,30,102,29,5590619
68070,2017-02-08 23:30:00,34,102,21,5590728
68094,2017-02-09 01:30:00,38,102,20,5590800
68118,2017-02-09 03:30:00,42,102,21,5590884
68149,2017-02-07 12:00:00,59,102,46,5588269
68169,2017-02-07 14:00:00,63,102,46,5588456
68189,2017-02-07 16:00:00,67,102,46,5588644
68209,2017-02-07 18:00:00,71,102,47,5588834
68229,2017-02-07 20:00:00,75,102,36,5589006
68249,2017-02-07 22:00:00,79,102,25,5589128
68269,2017-02-08 00:00:00,83,102,18,5589212
68289,2017-02-08 02:00:00,87,102,15,5589279
68299,2017-02-09 05:30:00,46,102,22,5590967
68323,2017-02-09 07:30:00,50,102,26,5591059
68347,2017-02-09 09:30:00,54,102,41,5591172
68371,2017-02-09 11:30:00,58,102,50,5591354
68395,2017-02-09 13:30:00,62,102,53,5591557
68419,2017-02-09 15:30:00,66,102,54,5591771
68443,2017-02-09 17:30:00,70,102,49,5591974
68466,2017-02-08 04:00:00,91,102,15,5589339
68485,2017-02-08 06:00:00,95,102,16,5589399
68503,2017-02-08 08:00:00,3,102,28,5589486
68521,2017-02-08 10:00:00,7,102,43,5589619
68539,2017-02-08 12:00:00,11,102,48,5589803
68558,2017-02-08 14:00:00,15,102,50,5589998
68578,2017-02-08 16:00:00,19,102,46,5590189
68600,2017-02-08 18:00:00,23,102,42,5590376
68624,2017-02-09 19:30:00,74,102,35,5592143
68648,2017-02-09 21:30:00,78,102,29,5592264
68672,2017-02-09 23:30:00,82,102,20,5592373
68696,2017-02-10 01:30:00,86,102,15,5592440
68720,2017-02-10 03:30:00,90,102,15,5592498
68744,2017-02-10 05:30:00,94,102,16,5592553
68782,2017-02-08 20:00:00,27,102,33,5590531
68806,2017-02-08 22:00:00,31,102,26,5590648
68830,2017-02-09 00:00:00,35,102,17,5590749
68854,2017-02-09 02:00:00,39,102,22,5590820
68878,2017-02-09 04:00:00,43,102,20,5590905
68902,2017-02-09 06:00:00,47,102,22,5590989
68924,2017-02-07 11:00:00,57,102,45,5588179
68944,2017-02-07 13:00:00,61,102,45,5588361
68964,2017-02-07 15:00:00,65,102,46,5588551
68984,2017-02-07 17:00:00,69,102,46,5588741
69004,2017-02-07 19:00:00,73,102,40,5588927
69024,2017-02-07 21:00:00,77,102,27,5589073
69044,2017-02-07 23:00:00,81,102,20,5589175
69064,2017-02-08 01:00:00,85,102,16,5589246
69083,2017-02-09 08:00:00,51,102,26,5591085
69107,2017-02-09 10:00:00,55,102,43,5591213
69131,2017-02-09 12:00:00,59,102,49,5591404
69155,2017-02-09 14:00:00,63,102,52,5591610
69179,2017-02-09 16:00:00,67,102,51,5591825
69203,2017-02-09 18:00:00,71,102,43,5592023
69227,2017-02-09 20:00:00,75,102,30,5592178
69241,2017-02-08 03:00:00,89,102,14,5589309
69260,2017-02-08 05:00:00,93,102,15,5589368
69279,2017-02-08 07:00:00,1,102,24,5589437
69297,2017-02-08 09:00:00,5,102,37,5589542
69315,2017-02-08 11:00:00,9,102,47,5589710
69333,2017-02-08 13:00:00,13,102,47,5589900
69352,2017-02-08 15:00:00,17,102,45,5590097
69372,2017-02-08 17:00:00,21,102,47,5590282
69394,2017-02-06 18:30:00,24,102,45,5587385
69412,2017-02-06 20:30:00,28,102,31,5587537
69430,2017-02-06 22:30:00,32,102,26,5587655
69449,2017-02-07 00:30:00,36,102,15,5587738
69468,2017-02-07 02:30:00,40,102,14,5587796
69487,2017-02-07 04:30:00,44,102,15,5587852
69506,2017-02-07 06:30:00,48,102,20,5587910
69525,2017-02-07 08:30:00,52,102,25,5587999
69545,2017-02-07 10:30:00,56,102,47,5588132
69551,2017-02-08 19:00:00,25,102,36,5590461
69575,2017-02-08 21:00:00,29,102,28,5590591
69599,2017-02-08 23:00:00,33,102,26,5590702
69623,2017-02-09 01:00:00,37,102,16,5590784
69647,2017-02-09 03:00:00,41,102,21,5590863
69671,2017-02-09 05:00:00,45,102,21,5590946
69695,2017-02-09 07:00:00,49,102,23,5591036
69722,2017-02-07 12:30:00,60,102,46,5588315
69742,2017-02-07 14:30:00,64,102,49,5588502
69762,2017-02-07 16:30:00,68,102,51,5588690
69782,2017-02-07 18:30:00,72,102,46,5588881
69802,2017-02-07 20:30:00,76,102,31,5589042
69822,2017-02-07 22:30:00,80,102,22,5589153
69842,2017-02-08 00:30:00,84,102,16,5589230
69862,2017-02-08 02:30:00,88,102,15,5589294
69876,2017-02-09 09:00:00,53,102,31,5591141
69900,2017-02-09 11:00:00,57,102,47,5591307
69924,2017-02-09 13:00:00,61,102,50,5591507
69948,2017-02-09 15:00:00,65,102,55,5591716
69972,2017-02-09 17:00:00,69,102,47,5591927
69996,2017-02-09 19:00:00,73,102,35,5592108
70020,2017-02-09 21:00:00,77,102,27,5592237
70039,2017-02-08 04:30:00,92,102,14,5589354
70058,2017-02-08 06:30:00,96,102,22,5589415
70076,2017-02-08 08:30:00,4,102,28,5589514
70094,2017-02-08 10:30:00,8,102,48,5589662
70112,2017-02-08 12:30:00,12,102,49,5589851
70131,2017-02-08 14:30:00,16,102,49,5590048
70151,2017-02-08 16:30:00,20,102,47,5590235
70173,2017-02-08 18:30:00,24,102,43,5590418
70198,2017-02-08 20:30:00,28,102,27,5590564
70222,2017-02-08 22:30:00,32,102,28,5590674
70246,2017-02-09 00:30:00,36,102,18,5590766
70270,2017-02-09 02:30:00,40,102,21,5590842
70294,2017-02-09 04:30:00,44,102,21,5590925
70318,2017-02-09 06:30:00,48,102,25,5591011
70342,2017-02-09 08:30:00,52,102,30,5591111
70366,2017-02-09 10:30:00,56,102,51,5591256
70390,2017-02-09 12:30:00,60,102,54,5591453
70414,2017-02-09 14:30:00,64,102,54,5591662
70438,2017-02-09 16:30:00,68,102,51,5591876
70462,2017-02-09 18:30:00,72,102,42,5592066
70486,2017-02-09 20:30:00,76,102,29,5592208
70507,2017-02-09 22:00:00,79,102,29,5592293
70531,2017-02-10 00:00:00,83,102,16,5592393
70555,2017-02-10 02:00:00,87,102,15,5592455
70579,2017-02-10 04:00:00,91,102,13,5592513
70603,2017-02-10 06:00:00,95,102,16,5592569
70628,2017-02-10 08:00:00,3,102,26,5592652
70672,2017-02-09 23:00:00,81,102,22,5592351
70696,2017-02-10 01:00:00,85,102,15,5592425
70720,2017-02-10 03:00:00,89,102,15,5592483
70744,2017-02-10 05:00:00,93,102,13,5592540
70768,2017-02-10 07:00:00,1,102,23,5592605
70793,2017-02-10 09:00:00,5,102,32,5592706
70810,2017-02-10 10:00:00,7,102,40,5592778
70835,2017-02-10 12:00:00,11,102,44,5592954
70860,2017-02-10 14:00:00,15,102,48,5593148
70885,2017-02-10 16:00:00,19,102,49,5593346
70910,2017-02-10 18:00:00,23,102,43,5593543
70934,2017-02-10 20:00:00,27,102,33,5593698
70959,2017-02-10 22:00:00,31,102,28,5593819
70975,2017-02-10 11:00:00,9,102,43,5592865
71000,2017-02-10 13:00:00,13,102,51,5593048
71025,2017-02-10 15:00:00,17,102,49,5593246
71050,2017-02-10 17:00:00,21,102,47,5593447
71075,2017-02-10 19:00:00,25,102,37,5593626
71100,2017-02-10 21:00:00,29,102,29,5593760
71124,2017-02-10 07:30:00,2,102,24,5592628
71149,2017-02-10 09:30:00,6,102,40,5592738
71174,2017-02-10 11:30:00,10,102,46,5592908
71199,2017-02-10 13:30:00,14,102,49,5593099
71224,2017-02-10 15:30:00,18,102,51,5593295
71249,2017-02-10 17:30:00,22,102,49,5593494
71274,2017-02-10 19:30:00,26,102,35,5593663
71298,2017-02-11 00:00:00,35,102,16,5593916
71323,2017-02-11 02:00:00,39,102,14,5593978
71348,2017-02-11 04:00:00,43,102,14,5594034
71373,2017-02-11 06:00:00,47,102,21,5594100
71398,2017-02-11 08:00:00,51,102,24,5594183
71423,2017-02-11 10:00:00,55,102,27,5594279
71439,2017-02-10 23:00:00,33,102,23,5593871
71464,2017-02-11 01:00:00,37,102,14,5593949
71489,2017-02-11 03:00:00,41,102,14,5594006
71514,2017-02-11 05:00:00,45,102,19,5594061
71539,2017-02-11 07:00:00,49,102,19,5594143
71564,2017-02-11 09:00:00,53,102,24,5594229
71589,2017-02-11 11:00:00,57,102,28,5594336
71613,2017-02-10 21:30:00,30,102,30,5593789
71638,2017-02-10 23:30:00,34,102,22,5593894
71663,2017-02-11 01:30:00,38,102,15,5593963
71688,2017-02-11 03:30:00,42,102,14,5594020
71713,2017-02-11 05:30:00,46,102,20,5594080
71738,2017-02-11 07:30:00,50,102,21,5594162
71766,2017-02-09 22:30:00,80,102,29,5592322
71790,2017-02-10 00:30:00,84,102,16,5592409
71814,2017-02-10 02:30:00,88,102,13,5592470
71838,2017-02-10 04:30:00,92,102,14,5592526
71862,2017-02-10 06:30:00,96,102,20,5592585
71887,2017-02-10 08:30:00,4,102,28,5592678
71912,2017-02-10 10:30:00,8,102,47,5592818
71937,2017-02-10 12:30:00,12,102,50,5592998
71962,2017-02-10 14:30:00,16,102,50,5593196
71987,2017-02-10 16:30:00,20,102,52,5593395
72012,2017-02-10 18:30:00,24,102,40,5593586
72036,2017-02-10 20:30:00,28,102,29,5593731
72061,2017-02-10 22:30:00,32,102,24,5593847
72077,2017-02-11 09:30:00,54,102,26,5594253
72102,2017-02-11 11:30:00,58,102,27,5594364
72127,2017-02-11 13:30:00,62,102,27,5594472
72152,2017-02-11 15:30:00,66,102,30,5594590
72177,2017-02-11 17:30:00,70,102,29,5594706
72202,2017-02-11 19:30:00,74,102,29,5594821
72233,2017-02-11 12:00:00,59,102,26,5594391
72258,2017-02-11 14:00:00,63,102,30,5594499
72283,2017-02-11 16:00:00,67,102,29,5594620
72308,2017-02-11 18:00:00,71,102,29,5594735
72333,2017-02-11 20:00:00,75,102,29,5594850
72358,2017-02-11 22:00:00,79,102,25,5594963
72399,2017-02-11 13:00:00,61,102,26,5594446
72424,2017-02-11 15:00:00,65,102,31,5594559
72449,2017-02-11 17:00:00,69,102,28,5594678
72474,2017-02-11 19:00:00,73,102,28,5594793
72499,2017-02-11 21:00:00,77,102,28,5594908
72524,2017-02-11 23:00:00,81,102,22,5595011
72557,2017-02-11 00:30:00,36,102,17,5593932
72582,2017-02-11 02:30:00,40,102,14,5593992
72607,2017-02-11 04:30:00,44,102,13,5594048
72632,2017-02-11 06:30:00,48,102,22,5594121
72657,2017-02-11 08:30:00,52,102,22,5594207
72682,2017-02-11 10:30:00,56,102,30,5594306
72707,2017-02-11 12:30:00,60,102,29,5594417
72732,2017-02-11 14:30:00,64,102,30,5594529
72757,2017-02-11 16:30:00,68,102,29,5594649
72782,2017-02-11 18:30:00,72,102,29,5594764
72807,2017-02-11 20:30:00,76,102,29,5594879
72832,2017-02-11 22:30:00,80,102,23,5594988
72855,2017-02-11 21:30:00,78,102,27,5594936
72880,2017-02-11 23:30:00,82,102,21,5595033
72905,2017-02-12 01:30:00,86,102,17,5595104
72930,2017-02-12 03:30:00,90,102,14,5595167
72956,2017-02-12 05:30:00,94,102,15,5595224
72982,2017-02-12 07:30:00,2,102,22,5595293
73011,2017-02-12 00:00:00,83,102,16,5595054
73036,2017-02-12 02:00:00,87,102,16,5595121
73061,2017-02-12 04:00:00,91,102,16,5595181
73087,2017-02-12 06:00:00,95,102,14,5595239
73113,2017-02-12 08:00:00,3,102,22,5595315
73139,2017-02-12 10:00:00,7,102,23,5595404
73171,2017-02-12 00:30:00,84,102,16,5595070
73196,2017-02-12 02:30:00,88,102,15,5595137
73221,2017-02-12 04:30:00,92,102,14,5595197
73247,2017-02-12 06:30:00,96,102,19,5595253
73273,2017-02-12 08:30:00,4,102,23,5595337
73299,2017-02-12 10:30:00,8,102,25,5595427
73334,2017-02-12 01:00:00,85,102,18,5595086
73359,2017-02-12 03:00:00,89,102,15,5595152
73385,2017-02-12 05:00:00,93,102,13,5595211
73411,2017-02-12 07:00:00,1,102,21,5595272
73437,2017-02-12 09:00:00,5,102,21,5595360
73463,2017-02-12 11:00:00,9,102,24,5595452
73479,2017-02-12 09:30:00,6,102,23,5595381
73505,2017-02-12 11:30:00,10,102,25,5595476
73531,2017-02-12 13:30:00,14,102,29,5595583
73557,2017-02-12 15:30:00,18,102,32,5595704
73583,2017-02-12 17:30:00,22,102,30,5595827
73610,2017-02-12 19:30:00,26,102,30,5595953
73635,2017-02-12 21:30:00,30,102,23,5596060
73660,2017-02-12 23:30:00,34,102,21,5596151
73685,2017-02-13 01:30:00,38,102,13,5596215
73710,2017-02-13 03:30:00,42,102,14,5596268
73735,2017-02-13 05:30:00,46,102,15,5596323
73760,2017-02-13 07:30:00,50,102,29,5596403
73785,2017-02-13 09:30:00,54,102,41,5596528
73810,2017-02-13 11:30:00,58,102,50,5596706
73835,2017-02-13 13:30:00,62,102,49,5596895
73860,2017-02-13 15:30:00,66,102,50,5597096
73885,2017-02-13 17:30:00,70,102,51,5597291
73910,2017-02-13 19:30:00,74,102,39,5597479
73935,2017-02-13 21:30:00,78,102,30,5597622
73960,2017-02-13 23:30:00,82,102,23,5597732
73984,2017-02-14 01:30:00,86,102,15,5597803
74008,2017-02-14 03:30:00,90,102,14,5597862
74031,2017-02-14 05:30:00,94,102,15,5597919
74053,2017-02-14 07:30:00,2,102,28,5597998
74074,2017-02-14 09:30:00,6,102,45,5598127
74095,2017-02-14 11:30:00,10,102,49,5598310
74114,2017-02-14 13:30:00,14,102,51,5598508
74133,2017-02-14 15:30:00,18,102,50,5598709
74152,2017-02-14 17:30:00,22,102,51,5598906
74171,2017-02-14 19:30:00,26,102,44,5599097
74193,2017-02-14 21:30:00,30,102,34,5599250
74215,2017-02-14 23:30:00,34,102,24,5599371
74237,2017-02-15 01:30:00,38,102,15,5599445
74259,2017-02-15 03:30:00,42,102,14,5599503
74281,2017-02-15 05:30:00,46,102,14,5599559
74303,2017-02-15 07:30:00,50,102,30,5599639
74325,2017-02-15 09:30:00,54,102,41,5599769
74347,2017-02-15 11:30:00,58,102,50,5599946
74369,2017-02-15 13:30:00,62,102,52,5600147
74391,2017-02-15 15:30:00,66,102,49,5600347
74413,2017-02-15 17:30:00,70,102,48,5600545
74435,2017-02-15 19:30:00,74,102,36,5600721
74457,2017-02-15 21:30:00,78,102,29,5600852
74479,2017-02-15 23:30:00,82,102,21,5600965
74501,2017-02-16 01:30:00,86,102,15,5601032
74523,2017-02-16 03:30:00,90,102,15,5601092
74545,2017-02-16 05:30:00,94,102,14,5601150
74568,2017-02-16 07:30:00,2,102,26,5601231
74588,2017-02-12 13:00:00,13,102,28,5595555
74614,2017-02-12 15:00:00,17,102,32,5595672
74640,2017-02-12 17:00:00,21,102,30,5595797
74667,2017-02-12 19:00:00,25,102,28,5595925
74693,2017-02-12 21:00:00,29,102,24,5596036
74718,2017-02-12 23:00:00,33,102,22,5596129
74744,2017-02-13 01:00:00,37,102,14,5596201
74770,2017-02-13 03:00:00,41,102,13,5596255
74796,2017-02-13 05:00:00,45,102,15,5596308
74822,2017-02-13 07:00:00,49,102,27,5596376
74848,2017-02-13 09:00:00,53,102,34,5596494
74874,2017-02-13 11:00:00,57,102,47,5596659
74892,2017-02-12 12:00:00,11,102,27,5595501
74918,2017-02-12 14:00:00,15,102,29,5595612
74944,2017-02-12 16:00:00,19,102,30,5595736
74971,2017-02-12 18:00:00,23,102,35,5595857
74998,2017-02-12 20:00:00,27,102,28,5595983
75023,2017-02-12 22:00:00,31,102,22,5596083
75049,2017-02-13 00:00:00,35,102,14,5596172
75075,2017-02-13 02:00:00,39,102,14,5596228
75101,2017-02-13 04:00:00,43,102,13,5596282
75127,2017-02-13 06:00:00,47,102,14,5596338
75153,2017-02-13 08:00:00,51,102,29,5596432
75179,2017-02-13 10:00:00,55,102,45,5596569
75205,2017-02-13 12:00:00,59,102,46,5596756
75231,2017-02-13 14:00:00,63,102,49,5596944
75257,2017-02-13 16:00:00,67,102,48,5597146
75283,2017-02-13 18:00:00,71,102,46,5597342
75309,2017-02-13 20:00:00,75,102,35,5597518
75335,2017-02-13 22:00:00,79,102,29,5597652
75371,2017-02-13 13:00:00,61,102,46,5596849
75397,2017-02-13 15:00:00,65,102,51,5597045
75423,2017-02-13 17:00:00,69,102,48,5597243
75449,2017-02-13 19:00:00,73,102,46,5597433
75475,2017-02-13 21:00:00,77,102,34,5597588
75501,2017-02-13 23:00:00,81,102,25,5597707
75518,2017-02-14 00:00:00,83,102,17,5597755
75543,2017-02-14 02:00:00,87,102,15,5597818
75568,2017-02-14 04:00:00,91,102,15,5597876
75592,2017-02-14 06:00:00,95,102,15,5597934
75615,2017-02-14 08:00:00,3,102,30,5598026
75637,2017-02-14 10:00:00,7,102,45,5598172
75657,2017-02-14 12:00:00,11,102,48,5598359
75683,2017-02-14 01:00:00,85,102,16,5597787
75708,2017-02-14 03:00:00,89,102,15,5597847
75732,2017-02-14 05:00:00,93,102,15,5597904
75756,2017-02-14 07:00:00,1,102,26,5597972
75778,2017-02-14 09:00:00,5,102,38,5598089
75800,2017-02-14 11:00:00,9,102,46,5598264
75820,2017-02-14 13:00:00,13,102,49,5598459
75834,2017-02-14 14:00:00,15,102,49,5598559
75854,2017-02-14 16:00:00,19,102,49,5598759
75874,2017-02-14 18:00:00,23,102,48,5598957
75894,2017-02-14 20:00:00,27,102,38,5599141
75917,2017-02-14 22:00:00,31,102,31,5599284
75940,2017-02-15 00:00:00,35,102,17,5599395
75963,2017-02-15 02:00:00,39,102,14,5599460
75986,2017-02-15 04:00:00,43,102,14,5599517
75997,2017-02-14 15:00:00,17,102,49,5598660
76017,2017-02-14 17:00:00,21,102,48,5598858
76037,2017-02-14 19:00:00,25,102,47,5599050
76059,2017-02-14 21:00:00,29,102,35,5599215
76082,2017-02-14 23:00:00,33,102,27,5599344
76105,2017-02-15 01:00:00,37,102,15,5599430
76128,2017-02-15 03:00:00,41,102,14,5599489
76166,2017-02-15 06:00:00,47,102,17,5599573
76189,2017-02-15 08:00:00,51,102,31,5599669
76212,2017-02-15 10:00:00,55,102,44,5599810
76235,2017-02-15 12:00:00,59,102,48,5599996
76258,2017-02-15 14:00:00,63,102,49,5600199
76281,2017-02-15 16:00:00,67,102,51,5600396
76308,2017-02-15 05:00:00,45,102,14,5599545
76331,2017-02-15 07:00:00,49,102,28,5599611
76354,2017-02-15 09:00:00,53,102,36,5599733
76377,2017-02-15 11:00:00,57,102,47,5599899
76400,2017-02-15 13:00:00,61,102,52,5600095
76423,2017-02-15 15:00:00,65,102,48,5600299
76446,2017-02-15 17:00:00,69,102,47,5600498
76469,2017-02-15 19:00:00,73,102,43,5600678
76492,2017-02-15 21:00:00,77,102,29,5600823
76515,2017-02-15 23:00:00,81,102,24,5600941
76538,2017-02-16 01:00:00,85,102,15,5601017
76561,2017-02-16 03:00:00,89,102,15,5601077
76584,2017-02-16 05:00:00,93,102,14,5601136
76607,2017-02-16 07:00:00,1,102,28,5601203
76618,2017-02-15 18:00:00,71,102,43,5600593
76641,2017-02-15 20:00:00,75,102,34,5600757
76664,2017-02-15 22:00:00,79,102,33,5600881
76687,2017-02-16 00:00:00,83,102,16,5600986
76710,2017-02-16 02:00:00,87,102,15,5601047
76733,2017-02-16 04:00:00,91,102,15,5601107
76756,2017-02-16 06:00:00,95,102,17,5601164
76790,2017-02-16 09:30:00,6,102,41,5601357
76814,2017-02-16 11:30:00,10,102,47,5601533
76840,2017-02-16 13:30:00,14,102,50,5601724
76866,2017-02-16 15:30:00,18,102,51,5601923
76892,2017-02-16 17:30:00,22,102,48,5602119
76918,2017-02-16 19:30:00,26,102,40,5602299
76946,2017-02-16 09:00:00,5,102,35,5601322
76971,2017-02-16 11:00:00,9,102,45,5601488
76998,2017-02-16 13:00:00,13,102,49,5601675
77025,2017-02-16 15:00:00,17,102,49,5601874
77052,2017-02-16 17:00:00,21,102,49,5602070
77079,2017-02-16 19:00:00,25,102,42,5602257
77094,2017-02-16 08:00:00,3,102,31,5601257
77119,2017-02-16 10:00:00,7,102,43,5601398
77146,2017-02-16 12:00:00,11,102,46,5601580
77173,2017-02-16 14:00:00,15,102,50,5601774
77200,2017-02-16 16:00:00,19,102,48,5601974
77227,2017-02-16 18:00:00,23,102,45,5602167
77264,2017-02-16 21:00:00,29,102,33,5602412
77292,2017-02-16 23:00:00,33,102,24,5602535
77320,2017-02-17 01:00:00,37,102,15,5602610
77348,2017-02-17 03:00:00,41,102,15,5602671
77376,2017-02-17 05:00:00,45,102,15,5602726
77416,2017-02-16 21:30:00,30,102,32,5602445
77443,2017-02-16 23:30:00,34,102,21,5602559
77470,2017-02-17 01:30:00,38,102,16,5602625
77497,2017-02-17 03:30:00,42,102,13,5602686
77524,2017-02-17 05:30:00,46,102,14,5602741
77551,2017-02-17 07:30:00,50,102,30,5602820
77564,2017-02-12 12:30:00,12,102,27,5595528
77590,2017-02-12 14:30:00,16,102,31,5595641
77616,2017-02-12 16:30:00,20,102,31,5595766
77643,2017-02-12 18:30:00,24,102,33,5595892
77670,2017-02-12 20:30:00,28,102,25,5596011
77695,2017-02-12 22:30:00,32,102,24,5596105
77721,2017-02-13 00:30:00,36,102,15,5596186
77747,2017-02-13 02:30:00,40,102,13,5596242
77773,2017-02-13 04:30:00,44,102,13,5596295
77799,2017-02-13 06:30:00,48,102,24,5596352
77825,2017-02-13 08:30:00,52,102,33,5596461
77851,2017-02-13 10:30:00,56,102,45,5596614
77875,2017-02-17 07:00:00,49,102,27,5602793
77903,2017-02-17 09:00:00,53,102,36,5602910
77931,2017-02-17 11:00:00,57,102,48,5603082
77959,2017-02-17 13:00:00,61,102,50,5603277
77987,2017-02-17 15:00:00,65,102,49,5603474
78015,2017-02-17 17:00:00,69,102,45,5603672
78034,2017-02-13 12:30:00,60,102,47,5596802
78060,2017-02-13 14:30:00,64,102,52,5596993
78086,2017-02-13 16:30:00,68,102,49,5597194
78112,2017-02-13 18:30:00,72,102,45,5597388
78138,2017-02-13 20:30:00,76,102,35,5597553
78164,2017-02-13 22:30:00,80,102,26,5597681
78190,2017-02-14 00:30:00,84,102,15,5597772
78215,2017-02-14 02:30:00,88,102,14,5597833
78240,2017-02-14 04:30:00,92,102,13,5597891
78264,2017-02-14 06:30:00,96,102,23,5597949
78287,2017-02-14 08:30:00,4,102,33,5598056
78309,2017-02-14 10:30:00,8,102,47,5598217
78329,2017-02-14 12:30:00,12,102,52,5598407
78354,2017-02-16 20:00:00,27,102,38,5602339
78382,2017-02-16 22:00:00,31,102,29,5602477
78410,2017-02-17 00:00:00,35,102,15,5602580
78438,2017-02-17 02:00:00,39,102,16,5602641
78466,2017-02-17 04:00:00,43,102,14,5602699
78494,2017-02-17 06:00:00,47,102,15,5602755
78520,2017-02-17 09:30:00,54,102,42,5602946
78548,2017-02-17 11:30:00,58,102,51,5603130
78576,2017-02-17 13:30:00,62,102,49,5603327
78604,2017-02-17 15:30:00,66,102,51,5603523
78632,2017-02-17 17:30:00,70,102,46,5603717
78663,2017-02-14 14:30:00,16,102,52,5598608
78683,2017-02-14 16:30:00,20,102,50,5598808
78703,2017-02-14 18:30:00,24,102,45,5599005
78723,2017-02-14 20:30:00,28,102,36,5599179
78746,2017-02-14 22:30:00,32,102,29,5599315
78769,2017-02-15 00:30:00,36,102,18,5599412
78792,2017-02-15 02:30:00,40,102,15,5599474
78836,2017-02-17 08:00:00,51,102,29,5602850
78864,2017-02-17 10:00:00,55,102,44,5602988
78892,2017-02-17 12:00:00,59,102,48,5603181
78920,2017-02-17 14:00:00,63,102,49,5603376
78948,2017-02-17 16:00:00,67,102,49,5603574
78972,2017-02-15 04:30:00,44,102,14,5599531
78995,2017-02-15 06:30:00,48,102,21,5599590
79018,2017-02-15 08:30:00,52,102,33,5599700
79041,2017-02-15 10:30:00,56,102,45,5599854
79064,2017-02-15 12:30:00,60,102,51,5600044
79087,2017-02-15 14:30:00,64,102,51,5600248
79110,2017-02-15 16:30:00,68,102,51,5600447
79133,2017-02-15 18:30:00,72,102,42,5600636
79156,2017-02-15 20:30:00,76,102,32,5600791
79179,2017-02-15 22:30:00,80,102,27,5600914
79202,2017-02-16 00:30:00,84,102,15,5601002
79225,2017-02-16 02:30:00,88,102,15,5601062
79248,2017-02-16 04:30:00,92,102,14,5601122
79271,2017-02-16 06:30:00,96,102,22,5601181
79299,2017-02-17 19:00:00,73,102,40,5603848
79326,2017-02-17 21:00:00,77,102,27,5603978
79353,2017-02-17 23:00:00,81,102,22,5604081
79380,2017-02-18 01:00:00,85,102,14,5604150
79407,2017-02-18 03:00:00,89,102,13,5604206
79435,2017-02-18 05:00:00,93,102,13,5604260
79445,2017-02-17 19:30:00,74,102,33,5603888
79472,2017-02-17 21:30:00,78,102,27,5604005
79499,2017-02-17 23:30:00,82,102,20,5604103
79526,2017-02-18 01:30:00,86,102,15,5604164
79553,2017-02-18 03:30:00,90,102,14,5604219
79581,2017-02-18 05:30:00,94,102,12,5604273
79604,2017-02-17 18:00:00,71,102,43,5603763
79631,2017-02-17 20:00:00,75,102,29,5603921
79658,2017-02-17 22:00:00,79,102,26,5604032
79685,2017-02-18 00:00:00,83,102,13,5604123
79712,2017-02-18 02:00:00,87,102,13,5604179
79739,2017-02-18 04:00:00,91,102,14,5604233
79766,2017-02-18 07:30:00,2,102,21,5604337
79793,2017-02-18 09:30:00,6,102,21,5604419
79819,2017-02-18 11:30:00,10,102,25,5604514
