,param_name,param_type,param_value,timestamp,device_id,module_key
16114176,V,1,21.363476,2017-04-11 20:39:01.600000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16133267,V,1,21.275967,2017-04-11 19:49:01.613000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16151786,V,1,21.363476,2017-04-12 00:09:00.983000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16151924,V,1,21.380976,2017-04-11 20:49:01.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16151925,V,1,20.60215,2017-04-12 01:09:01.920000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16174645,V,1,21.398476,2017-04-11 22:28:59.773000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16189859,V,1,21.398476,2017-04-11 20:59:00.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16189860,V,1,20.470886,2017-04-12 01:19:01.320000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16190296,V,1,21.372227,2017-04-12 00:19:00.970000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16209525,V,1,21.258463,2017-04-12 00:29:00.820000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16210878,V,1,21.42473,2017-04-11 22:38:58.893000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16228411,V,1,21.40723,2017-04-11 21:09:00.940000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16228412,V,1,20.322124,2017-04-12 01:29:00.923000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16247934,V,1,21.40723,2017-04-11 22:48:59.150000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16248827,V,1,21.065947,2017-04-12 00:39:00.927000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16266990,V,1,21.42473,2017-04-11 21:19:00.253000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16266991,V,1,20.182106,2017-04-12 01:39:01.007000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16286099,V,1,21.40723,2017-04-11 22:58:59.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16286652,V,1,20.873425,2017-04-12 00:49:01.740000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16305338,V,1,21.42473,2017-04-11 21:28:58.840000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16305339,V,1,20.147106,2017-04-12 01:49:01.800000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16324865,V,1,21.389725,2017-04-11 23:19:01.760000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16325986,V,1,20.733412,2017-04-12 00:59:00.177000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16343467,V,1,20.059597,2017-04-12 01:59:01.500000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16343634,V,1,19.657055,2017-04-12 02:59:00.170000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16363713,V,1,21.398476,2017-04-11 23:28:59.073000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16381462,V,1,19.412035,2017-04-12 03:59:00.717000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16381733,V,1,19.613302,2017-04-12 03:09:01.487000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16382354,V,1,19.980839,2017-04-12 02:09:00.823000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16401754,V,1,19.534542,2017-04-12 03:19:01.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16419039,V,1,19.394531,2017-04-12 04:09:00.943000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16420676,V,1,19.937084,2017-04-12 02:19:01.010000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16438936,V,1,19.490788,2017-04-12 03:29:01.450000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16439034,V,1,21.380976,2017-04-11 23:38:59.537000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16458033,V,1,19.350777,2017-04-12 04:19:01.523000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16458768,V,1,19.893332,2017-04-12 02:29:01.033000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16477065,V,1,21.380976,2017-04-11 23:49:01.803000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16477322,V,1,19.464539,2017-04-12 03:39:06.650000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16496495,V,1,19.814571,2017-04-12 02:39:00.707000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16496595,V,1,19.333275,2017-04-12 04:29:00.893000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16515883,V,1,21.372227,2017-04-11 23:59:00.810000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16515909,V,1,19.438286,2017-04-12 03:49:02.227000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16516198,V,1,19.744564,2017-04-12 02:49:00.823000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16534982,V,1,19.123253,2017-04-12 05:49:02.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16535282,V,1,19.237019,2017-04-12 05:09:00.550000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16535530,V,1,19.298271,2017-04-12 04:39:01.260000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16553400,V,1,19.272018,2017-04-12 04:49:02.137000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16554996,V,1,18.956987,2017-04-12 07:09:08.443000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16574682,V,1,19.097,2017-04-12 05:59:00.537000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16592447,V,1,19.245768,2017-04-12 04:59:01.680000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16593020,V,1,19.202013,2017-04-12 05:19:01.437000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16593021,V,1,19.123253,2017-04-12 07:19:00.677000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16612671,V,1,19.088249,2017-04-12 06:09:01.027000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16630858,V,1,19.954586,2017-04-12 08:19:02.147000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16631582,V,1,19.158258,2017-04-12 05:29:01.903000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16631583,V,1,19.254517,2017-04-12 07:29:00.993000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16650507,V,1,19.0795,2017-04-12 06:19:01.197000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16669310,V,1,20.050844,2017-04-12 08:29:01.687000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16669596,V,1,19.114504,2017-04-12 05:39:01.370000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16669597,V,1,19.412035,2017-04-12 07:39:01.443000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16687755,V,1,19.062,2017-04-12 06:29:01.287000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16689729,V,1,19.578297,2017-04-12 07:49:02.233000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16707952,V,1,20.129602,2017-04-12 08:39:00.973000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16727283,V,1,19.744564,2017-04-12 07:59:01.470000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16727284,V,1,20.322124,2017-04-12 09:39:01.743000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16727633,V,1,19.026997,2017-04-12 06:39:00.840000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16745466,V,1,18.991991,2017-04-12 06:49:01.500000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16764306,V,1,20.190861,2017-04-12 08:49:01.360000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16766519,V,1,19.875828,2017-04-12 08:09:00.987000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16766520,V,1,20.357124,2017-04-12 09:49:02.980000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16783637,V,1,19.00074,2017-04-12 06:59:00.643000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16803513,V,1,20.374628,2017-04-12 09:59:01.340000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16803759,V,1,20.225861,2017-04-12 08:59:01.327000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16803760,V,1,20.427132,2017-04-12 10:48:59.497000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16839786,V,1,20.392128,2017-04-12 10:09:00.123000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16841400,V,1,20.523392,2017-04-12 11:39:01.257000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16842065,V,1,20.243366,2017-04-12 09:09:04.087000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16842066,V,1,20.444633,2017-04-12 10:59:00.850000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16879586,V,1,20.304619,2017-04-12 09:19:02.210000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16879587,V,1,20.470886,2017-04-12 11:08:59.987000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16879859,V,1,20.514641,2017-04-12 11:49:01.750000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16879954,V,1,20.409634,2017-04-12 10:18:59.360000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16900247,V,1,20.400879,2017-04-12 10:29:00.607000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16917771,V,1,20.523392,2017-04-12 11:59:02.110000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16917865,V,1,20.330873,2017-04-12 09:29:01.450000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16917866,V,1,20.497141,2017-04-12 11:18:59.053000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16937844,V,1,20.427132,2017-04-12 10:38:59.430000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16956975,V,1,20.523392,2017-04-12 12:09:01.830000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16956976,V,1,20.610899,2017-04-12 12:49:02.800000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16957331,V,1,20.514641,2017-04-12 11:28:59.790000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16974916,V,1,20.558395,2017-04-12 12:19:01.330000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16994298,V,1,20.645905,2017-04-12 12:59:01.027000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16994299,V,1,20.672157,2017-04-12 13:39:01.547000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
16994469,V,1,20.838421,2017-04-12 14:49:01.620000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17014117,V,1,20.567144,2017-04-12 12:29:01.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17032567,V,1,20.89093,2017-04-12 14:59:00.923000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17032891,V,1,20.672157,2017-04-12 13:08:59.903000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17032892,V,1,20.672157,2017-04-12 13:49:01.050000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17052566,V,1,20.584648,2017-04-12 12:39:01.210000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17070935,V,1,20.934683,2017-04-12 15:09:00.777000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17071393,V,1,20.724663,2017-04-12 13:59:01.263000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17091069,V,1,20.672157,2017-04-12 13:19:01.240000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17108999,V,1,20.960934,2017-04-12 15:19:01.683000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17109423,V,1,20.724663,2017-04-12 14:09:00.627000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17127468,V,1,21.022192,2017-04-12 15:29:01.840000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17128717,V,1,20.680908,2017-04-12 13:29:01.263000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17129207,V,1,21.162205,2017-04-12 15:39:00.793000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17148225,V,1,20.750912,2017-04-12 14:19:00.810000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17148599,V,1,21.337223,2017-04-12 16:49:03.303000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17167929,V,1,21.214708,2017-04-12 15:49:01.750000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17185742,V,1,21.249714,2017-04-12 15:59:01.817000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17185743,V,1,21.363476,2017-04-12 16:59:01.377000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17185815,V,1,21.40723,2017-04-12 17:39:01.273000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17186907,V,1,20.803421,2017-04-12 14:29:01.847000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17224040,V,1,21.389725,2017-04-12 17:09:01.877000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17224386,V,1,20.820921,2017-04-12 14:39:01.757000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17225339,V,1,21.337223,2017-04-12 17:49:02.423000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17244050,V,1,21.319721,2017-04-12 16:09:01.517000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17244597,V,1,21.249714,2017-04-12 18:59:01.560000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17261969,V,1,21.42473,2017-04-12 17:19:01.737000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17262077,V,1,21.083447,2017-04-12 19:09:01.907000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17262333,V,1,21.258463,2017-04-12 17:59:01.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17283612,V,1,21.310966,2017-04-12 16:19:01.840000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17299594,V,1,21.44223,2017-04-12 17:29:01.700000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17300062,V,1,21.039692,2017-04-12 19:19:01.753000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17300824,V,1,21.275967,2017-04-12 18:09:01.677000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17320905,V,1,21.302217,2017-04-12 16:29:01.237000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17320960,V,1,21.013443,2017-04-12 19:29:00.987000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17338554,V,1,21.214708,2017-04-12 18:19:01.600000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17358583,V,1,21.319721,2017-04-12 16:39:01.967000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17358947,V,1,21.022192,2017-04-12 19:39:01.883000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17358948,V,1,20.785915,2017-04-12 20:59:01.097000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17377553,V,1,21.232212,2017-04-12 18:28:59.923000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17377554,V,1,21.022192,2017-04-12 19:49:02.190000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17377555,V,1,20.637154,2017-04-12 21:09:01.077000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17397273,V,1,20.567144,2017-04-12 21:29:01.323000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17397371,V,1,21.223457,2017-04-12 18:38:58.947000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17415833,V,1,20.628403,2017-04-12 21:39:00.980000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17434821,V,1,21.240963,2017-04-12 18:49:00.097000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17435111,V,1,20.995937,2017-04-12 19:59:01.087000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17435112,V,1,20.575893,2017-04-12 21:19:01.023000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17454416,V,1,20.619648,2017-04-12 21:49:03.073000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17472466,V,1,20.978437,2017-04-12 20:09:01.730000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17473596,V,1,20.785915,2017-04-12 23:39:00.797000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17473857,V,1,20.785915,2017-04-12 22:28:59.137000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17493462,V,1,20.637154,2017-04-12 21:58:58.983000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17511971,V,1,20.960934,2017-04-12 20:19:02.023000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17513126,V,1,20.82967,2017-04-12 22:38:59.013000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17530173,V,1,20.750912,2017-04-12 23:49:01.507000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17530534,V,1,20.698408,2017-04-12 22:09:02.263000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17549378,V,1,20.952183,2017-04-12 20:29:01.793000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17549439,V,1,20.785915,2017-04-12 23:58:58.927000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17551110,V,1,20.855925,2017-04-12 22:48:59.170000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17569859,V,1,20.750912,2017-04-12 22:19:02.003000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17586947,V,1,20.943432,2017-04-12 20:39:01.533000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17587245,V,1,20.847176,2017-04-12 22:59:00.667000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17587724,V,1,20.794666,2017-04-13 00:09:00.897000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17608457,V,1,20.120853,2017-04-13 00:39:00.930000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17626617,V,1,20.882175,2017-04-12 23:19:02.590000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17626873,V,1,20.733412,2017-04-13 00:19:00.847000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17645724,V,1,20.899679,2017-04-12 20:49:01.880000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17646073,V,1,19.910831,2017-04-13 00:49:01.123000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17665497,V,1,20.899679,2017-04-12 23:29:00.023000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17668424,V,1,20.400879,2017-04-13 00:29:00.980000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17684846,V,1,19.587051,2017-04-13 00:58:59.080000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17684847,V,1,19.377029,2017-04-13 01:09:01.863000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17702625,V,1,19.36828,2017-04-13 01:19:01.900000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17703046,V,1,18.948238,2017-04-13 01:49:00.977000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17723064,V,1,18.650707,2017-04-13 02:49:01.693000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17723065,V,1,18.423187,2017-04-13 03:29:00.853000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17742307,V,1,18.913233,2017-04-13 01:59:01.163000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17760940,V,1,19.263268,2017-04-13 01:29:00.957000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17761431,V,1,18.633207,2017-04-13 02:59:01.460000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17779383,V,1,18.860729,2017-04-13 02:09:01.640000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17779836,V,1,18.5807,2017-04-13 03:09:01.547000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17798817,V,1,18.808224,2017-04-13 02:19:00.633000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17799752,V,1,19.088249,2017-04-13 01:38:59.903000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17800741,V,1,18.353176,2017-04-13 03:39:01.317000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17817362,V,1,18.519444,2017-04-13 03:19:01.643000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17821355,V,1,18.335678,2017-04-13 03:49:03.240000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17837015,V,1,18.799475,2017-04-13 02:29:01.667000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17856092,V,1,18.300674,2017-04-13 03:59:01.243000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17856157,V,1,18.143158,2017-04-13 05:29:01.760000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17856346,V,1,18.186911,2017-04-13 04:49:01.800000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17876767,V,1,18.694462,2017-04-13 02:39:00.917000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17894319,V,1,18.151911,2017-04-13 04:59:01.303000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17895047,V,1,18.265669,2017-04-13 04:09:01.520000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17898957,V,1,18.064404,2017-04-13 05:39:00.637000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17932060,V,1,18.029398,2017-04-13 05:49:03.450000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17933097,V,1,18.195665,2017-04-13 04:19:02.050000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17933098,V,1,17.88063,2017-04-13 06:49:01.500000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17933312,V,1,18.17816,2017-04-13 05:09:01.333000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17952874,V,1,18.151911,2017-04-13 05:19:01.460000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17970937,V,1,18.151911,2017-04-13 04:29:01.777000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17970938,V,1,17.898136,2017-04-13 06:59:00.503000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
17971201,V,1,17.994392,2017-04-13 05:59:00.500000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18008168,V,1,18.186911,2017-04-13 04:39:01.753000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18008169,V,1,17.915634,2017-04-13 07:09:01.180000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18008980,V,1,17.95064,2017-04-13 06:09:01.717000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18010250,V,1,18.143158,2017-04-13 07:19:01.290000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18030358,V,1,19.455788,2017-04-13 08:29:00.293000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18048677,V,1,17.915634,2017-04-13 06:19:02.400000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18067029,V,1,18.318174,2017-04-13 07:29:00.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18067263,V,1,19.5958,2017-04-13 08:39:00.533000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18067341,V,1,19.849577,2017-04-13 09:19:00.453000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18087391,V,1,17.906885,2017-04-13 06:29:01.310000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18104310,V,1,17.88063,2017-04-13 06:39:01.157000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18104311,V,1,18.5457,2017-04-13 07:39:00.437000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18104672,V,1,19.840828,2017-04-13 09:29:00.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18105961,V,1,19.674561,2017-04-13 08:49:01.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
18143408,V,1,19.893332,2017-04-13 09:39:01.197000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
